filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Person14,0.044990234,0.026764262,0.059166025,0.009672294,0.0029371714,0.019112235,0.008768647,0.017794484,0.0028670318,0.07064788,0.060810454,0.14548266,0.029094443,0.04790507,0.00353316,0.017132698,0.1037201,0.011023466,0.0025440205,0.07791837,0.004979092,0.13113247,0.002178651,0.023002332,0.11693496,0.106610365,0.01742295,0.031772155,0.011371967,0.093749456,0.04656394,0.032350328,0.027579531,0.03223617,0.047878727,0.02980709,0.05580864,0.12342893,0.031009685,0.015044128,0.05810801,0.003990596,0.018817496,0.037322413,0.1281992,0.03278278,0.045092333,0.05915237,0.05520015,0.00037218496,0.044567786,0.048297755,0.055020425,0.03160497,0.0218351,0.050609462,0.05357034,0.046584092,0.001739522,0.053467005,0.012241799,0.030114705,0.016007494,0.05936202,0.04006599,0.0014577619,0.017871803,0.07638698,0.044290643,0.05990544,0.06352349,0.051392052,0.06497719,0.10323751,0.030620875,0.02181332,0.03541854,0.086476356,0.050188985,0.019730354,0.030812856,0.09001491,0.069633156,0.028731033,0.008378605,0.016840402,0.013283513,0.049535215,0.04952433,0.014329343,0.06353212,0.07218802,0.06589078,0.021373725,0.09940237,0.0008734916,0.020885495,0.05887236,0.025545804,0.02112104,0.015073506,0.03231099,0.06543709,0.018678267,0.07118796,0.08310795,0.042797476,0.01304134,0.0409088,0.031433567,0.054078035,0.12380079,0.0824562,0.0113381315,0.11735491,0.029538058,0.084228925,0.012789611,0.009296861,0.05631079,0.0824018,0.015794385,0.120926924,0.018841697,0.061192814,0.0013270082,0.04341525,0.048145764
Person21,0.027632812,0.022226917,0.054191742,0.0068820906,0.0047711856,0.012961303,0.0029448217,0.0058367816,0.002661063,0.054792754,0.07078346,0.14668722,0.0072881896,0.035794053,0.00897615,0.015430712,0.11442906,0.0026483967,0.0022016892,0.08225797,0.0055261734,0.14113905,0.0040231505,0.017135562,0.09119658,0.11381467,0.004039179,0.01888129,0.007247829,0.10933097,0.0448868,0.019266898,0.022772973,0.012506444,0.047685336,0.013814968,0.037582546,0.15376532,0.02748535,0.018308135,0.051202312,0.010033008,0.0023556899,0.023383554,0.11837768,0.01762798,0.04124579,0.043177504,0.049736023,0.0,0.033064198,0.048886262,0.039098047,0.025911702,0.014019264,0.038734443,0.04780022,0.033069305,0.0021189481,0.043275483,0.0021652277,0.021801073,0.0125031425,0.052944086,0.017819274,0.0019390604,0.010266638,0.07708602,0.02909679,0.035751622,0.071809456,0.04536309,0.061923314,0.10027272,0.02406696,0.0037008103,0.015160406,0.07827419,0.051135574,0.015375502,0.017816253,0.093605936,0.066652834,0.023675734,0.00651357,0.012555311,0.009524422,0.051585037,0.029878745,0.006868616,0.046047688,0.06782112,0.04102432,0.011616221,0.10548797,0.0013215683,0.012077563,0.051086295,0.009357447,0.021024717,0.0048648235,0.016506895,0.037612326,0.011775908,0.06471239,0.090882234,0.03166946,0.005207901,0.019964036,0.00935063,0.054034524,0.116560325,0.08560336,0.0074590086,0.1087052,0.023302812,0.074287616,0.010445984,0.0116337435,0.056389548,0.09478552,0.013895626,0.11278455,0.012668718,0.040011175,0.0011621236,0.028789612,0.028719423
Person12,0.117614396,0.14952509,0.15365598,0.052810706,0.0014181009,0.08083115,0.012523251,0.10467252,0.0053006187,0.08542567,0.026485967,0.08119582,0.066854134,0.045799747,0.002233148,0.013714179,0.045865826,0.06117722,0.007935339,0.088542864,0.008984676,0.06782328,0.017347865,0.084281065,0.14733458,0.15785687,0.030361202,0.08831745,0.02178027,0.051156648,0.08412729,0.072570615,0.06445468,0.056475762,0.034721334,0.14579657,0.16248997,0.12923051,0.08824078,0.0048444425,0.13688867,0.0031445061,0.05634178,0.031794164,0.13790497,0.010065186,0.03122823,0.11875232,0.11362388,0.034037817,0.12366728,0.11290011,0.12880789,0.027595453,0.082667835,0.033935826,0.062406145,0.10613038,0.0074039693,0.0119174225,0.053336155,0.083655514,0.056356497,0.12133199,0.08665963,0.0036850327,0.0358865,0.098828875,0.121363744,0.17371613,0.016436335,0.10878875,0.12266699,0.11747447,0.0629946,0.036007516,0.110871986,0.10412629,0.046552032,0.057102,0.007063429,0.03170753,0.21579993,0.06872909,0.019444238,0.01963662,0.07473319,0.18393287,0.092640534,0.057393335,0.10761725,0.052197073,0.033131685,0.06255036,0.08402851,0.0058841775,0.014682529,0.023976127,0.027547706,0.058425017,0.009353929,0.10805279,0.2009464,0.030229203,0.07211496,0.07295333,0.059776925,0.01144978,0.09990148,0.030244436,0.05793901,0.3437669,0.06121396,0.009806053,0.1629031,0.04264335,0.108756065,0.04616899,0.002097207,0.13456385,0.10344947,0.03778971,0.17106566,0.03528492,0.16275476,0.0010136501,0.13588157,0.038737092
Person9,0.008468115,0.0113100065,0.0370812,0.001965268,0.0036933613,0.0037091537,0.0013288342,0.0017625772,0.0014892585,0.032606903,0.08820096,0.19010265,0.0041112443,0.03254463,0.0012743007,0.0045571756,0.13879989,0.00026123776,0.0010690691,0.07462523,0.0021849931,0.16845974,0.0022371674,0.006296311,0.05974688,0.09495738,0.0013002029,0.0057518315,0.0067392993,0.12640901,0.04026315,0.008832738,0.0067483517,0.008294671,0.047658607,0.0023851458,0.013644808,0.15440309,0.010480324,0.024969865,0.017934714,0.0015422393,0.0032181826,0.022127109,0.11073033,0.0059238705,0.0381424,0.020048672,0.038272884,0.0,0.014814903,0.04098021,0.017384361,0.02288547,0.0047831605,0.0510695,0.043164626,0.025820484,0.0004976245,0.05020535,0.0020102086,0.007057533,0.0073897326,0.045118168,0.009185803,0.00018202595,0.0026461033,0.07888571,0.010693534,0.015544229,0.09860566,0.025269182,0.043252077,0.0979726,0.023374585,0.002498995,0.0068064653,0.060182333,0.051198363,0.012321935,0.01192819,0.11268405,0.022510173,0.008267423,0.007457157,0.0050244383,0.0066866283,0.027929125,0.009902973,0.0019560554,0.04159438,0.066982545,0.041364785,0.0037877215,0.11326283,0.00022435961,0.010855475,0.048132755,0.024960924,0.010222008,0.002399944,0.007959628,0.013218276,0.004466652,0.053025525,0.11419946,0.0077113886,0.0020435718,0.006635464,0.004190117,0.053071547,0.06098389,0.076898254,0.0038929884,0.09629417,0.01844452,0.057333317,0.0067303013,0.015876552,0.041479517,0.08725947,0.004238609,0.102241874,0.0044145687,0.016053505,0.0005689536,0.009173072,0.011205442
Person23,0.05689804,0.031116743,0.06851662,0.008452848,0.0013183154,0.026579158,0.014514563,0.018086629,0.005701838,0.11556892,0.055560727,0.14511801,0.028839624,0.06023514,0.012449729,0.021935664,0.11182721,0.024308087,0.004129826,0.09253874,0.0039222916,0.15199499,0.0007892939,0.033630215,0.15707597,0.100959055,0.026366612,0.046153817,0.007951529,0.09218608,0.052352976,0.040010586,0.05135693,0.045657765,0.04657018,0.046714116,0.069345556,0.11886035,0.045029614,0.01181992,0.07841,0.010490414,0.009597802,0.058553044,0.15443163,0.059720304,0.060404956,0.08007824,0.07013687,9.5083924e-05,0.0550573,0.052890833,0.0770556,0.034115627,0.030594638,0.06085191,0.05828929,0.061095987,0.0036633157,0.07471347,0.0078092082,0.042954266,0.017158715,0.060927093,0.0607619,0.0012613183,0.039374772,0.079715595,0.05505492,0.074365824,0.0671749,0.058068056,0.0755532,0.12254883,0.03397677,0.024264388,0.04740952,0.11467297,0.053390983,0.022907432,0.05857003,0.091284044,0.081977546,0.033920757,0.008095854,0.031491242,0.014208335,0.041788492,0.080371566,0.020733597,0.07564626,0.090070285,0.08979721,0.029922852,0.1097061,0.0012375035,0.02613649,0.076290876,0.032485608,0.024323968,0.025534594,0.036442585,0.0836596,0.026204266,0.10375462,0.082075976,0.07809442,0.022415698,0.060358617,0.047705337,0.06769019,0.15471855,0.10929147,0.020072008,0.12157443,0.03262094,0.11292363,0.015916632,0.007103351,0.05183215,0.08230487,0.011338998,0.13071924,0.02211358,0.08146891,0.0022773067,0.061575692,0.075480625
Person20,0.031648614,0.021052498,0.05402044,0.0061940793,0.005007781,0.012639194,0.005931271,0.0026346743,0.0046721394,0.073518924,0.06973647,0.14182797,0.0056572575,0.038884804,0.038470916,0.02275368,0.11270747,0.005282302,0.004502139,0.08697,0.0061103776,0.14036219,0.0025732594,0.01779659,0.10182001,0.112746336,0.0062965304,0.020370863,0.005566026,0.109296404,0.044928707,0.019101549,0.034208246,0.014303412,0.045647286,0.007994399,0.036259048,0.15324439,0.031880904,0.017757757,0.057476237,0.022948774,0.0015903825,0.02770937,0.117242835,0.033853173,0.040916156,0.041258413,0.055303574,0.0,0.031475615,0.050390333,0.0428692,0.026243353,0.014517572,0.038629524,0.04806098,0.031428665,0.0029999535,0.048713222,0.0012006309,0.024906415,0.012425903,0.047088996,0.021375773,0.000589401,0.018325984,0.07203567,0.027367305,0.037010908,0.071365505,0.044561088,0.06924559,0.09717503,0.025355646,0.0021903769,0.015800383,0.08974034,0.050771344,0.014356409,0.029545616,0.09364716,0.06830409,0.02548926,0.006991014,0.022869345,0.008558186,0.0442891,0.033493176,0.007315674,0.046528872,0.07030196,0.04251586,0.011854174,0.098219745,0.00263191,0.015348555,0.060862765,0.008759954,0.021282962,0.009364817,0.014050598,0.044438817,0.013353316,0.06891623,0.08430684,0.050283298,0.010517807,0.022588916,0.0146021675,0.055142567,0.11458486,0.08873923,0.01211439,0.10723626,0.021689935,0.08152466,0.012498003,0.011173149,0.05037009,0.0964524,0.0122374445,0.11432309,0.0138685135,0.034899756,0.001981598,0.029820532,0.04362439
Person17,0.17601506,0.10110197,0.1260592,0.011688028,0.000383588,0.093674436,0.05123791,0.15418597,0.01504489,0.21928051,0.0031026585,0.016573124,0.08408485,0.037792016,0.10041901,0.06210442,0.01077062,0.080930054,0.01893126,0.08287301,0.009396399,0.022208584,0.002418553,0.0828306,0.30562353,0.094845675,0.07449388,0.12599307,0.002519742,0.010168964,0.08230139,0.0843643,0.19410028,0.06728152,0.005415334,0.057655517,0.17917277,0.018242888,0.13637933,0.008442756,0.16109128,0.074280486,0.027666485,0.06965289,0.06214626,0.09294489,0.0067028645,0.14451703,0.16124475,0.002051021,0.11598682,0.1526034,0.18023412,0.037347633,0.14248739,0.0023020338,0.05705204,0.07736223,0.009755955,0.014621261,0.022002218,0.14109904,0.09830117,0.06458803,0.16860653,0.0020815348,0.09866531,0.020837156,0.17679507,0.21578291,0.00091187045,0.09777419,0.07959292,0.06962117,0.09315739,0.038504522,0.17367895,0.14174414,0.036542956,0.026571115,0.043275364,0.007715289,0.18033296,0.101545416,0.022727799,0.07740611,0.028490424,0.14352249,0.1453393,0.068102725,0.13077931,0.07115569,0.059007324,0.06599862,0.010343124,0.00059523806,0.044449333,0.050156765,0.015168352,0.054254115,0.049400967,0.09842128,0.30205974,0.054507926,0.06085938,0.00323126,0.22716887,0.0814944,0.15623616,0.11287376,0.045510832,0.28729492,0.07382382,0.049720984,0.14945598,0.06616424,0.18741588,0.08663327,0.007635417,0.09181299,0.07329955,0.024660895,0.19428691,0.06749543,0.116731636,0.0070930575,0.19577639,0.2597592
Person16,0.10505624,0.10555604,0.12041193,0.03274687,0.0020043498,0.06886148,0.027715735,0.0816647,0.0048814197,0.12509352,0.033643443,0.13212085,0.10241817,0.06733587,0.001977853,0.012345661,0.07107949,0.062372502,0.004675061,0.08004398,0.008556645,0.10412302,0.00572088,0.069416724,0.18997104,0.11465705,0.047697246,0.088438205,0.025921952,0.05082897,0.080817156,0.073699445,0.06801254,0.093248285,0.041098278,0.13513418,0.14430428,0.08683641,0.06976279,0.0061624115,0.113080174,0.0029154737,0.08325704,0.06270528,0.16048461,0.041866694,0.057194535,0.12747397,0.08900759,0.035164192,0.11233754,0.09715527,0.12284247,0.040682495,0.073566414,0.085199155,0.07420361,0.117381945,0.0059123407,0.044161525,0.0521245,0.078623384,0.061046887,0.10656835,0.1101651,0.0085555455,0.04486995,0.09019883,0.13014758,0.1637879,0.032774378,0.0948742,0.08894914,0.11809355,0.06677665,0.09081382,0.12085472,0.10327685,0.048761114,0.05232757,0.041002423,0.0639803,0.13751589,0.06112148,0.01581565,0.027718736,0.06590512,0.11037941,0.11462483,0.064605966,0.120207176,0.08536659,0.08628337,0.065734096,0.09732578,0.0026296247,0.023785595,0.0442553,0.075001575,0.037795536,0.029448457,0.10052693,0.17154999,0.03934004,0.094387114,0.08103214,0.07578056,0.02611383,0.108796164,0.077890046,0.064399965,0.25033265,0.08889829,0.014467964,0.15128413,0.058392618,0.12424033,0.035637986,0.0026695533,0.099393085,0.061455976,0.019936027,0.1589096,0.033569206,0.14259927,0.0018381102,0.12720704,0.081972316
Person19,0.11213536,0.10342228,0.13184507,0.041865855,0.0018316167,0.076091535,0.028057955,0.07848626,0.011317472,0.10579023,0.025878698,0.08914077,0.04453076,0.066671684,0.029989552,0.014115581,0.05429891,0.06889398,0.013529758,0.08860265,0.015841715,0.09622328,0.0052012177,0.06948653,0.20375285,0.12734103,0.03366608,0.0930359,0.016562639,0.05111872,0.093660995,0.07256685,0.108473904,0.055638507,0.043785658,0.09902053,0.13911782,0.10781706,0.099528626,0.004164547,0.12879409,0.02244383,0.027770963,0.062376123,0.1389399,0.054124337,0.04835308,0.120404445,0.11332685,0.014554519,0.11171721,0.11879142,0.13997841,0.03295731,0.087850586,0.03985832,0.06654503,0.09918962,0.0092755,0.047387544,0.029261773,0.08862256,0.062912986,0.08768518,0.100220814,0.007603924,0.062616706,0.07435616,0.12238453,0.1645585,0.025773827,0.08931632,0.1097288,0.12658522,0.07862749,0.048924483,0.11798457,0.14849259,0.047712162,0.042278495,0.02922022,0.050211664,0.16499364,0.061006777,0.020586412,0.050990988,0.055402502,0.12842137,0.109243825,0.07227852,0.118964344,0.09270413,0.059004907,0.06282572,0.092419565,0.007964812,0.03898916,0.05677871,0.026788125,0.04611656,0.021968486,0.09181108,0.17884181,0.04715883,0.10325524,0.06136372,0.12113855,0.027227875,0.10058121,0.051038742,0.079630286,0.29005346,0.103925854,0.030790305,0.14732344,0.059444115,0.14699134,0.04969814,0.0024040262,0.11118873,0.09518229,0.01355786,0.17236541,0.03703188,0.12914729,0.0029505442,0.13960472,0.09534909
Person2,0.14869414,0.145408,0.16034667,0.04738799,0.01725654,0.1524528,0.07790742,0.13378853,0.06418379,0.0783572,0.0048644384,0.03652344,0.08523662,0.038810864,0.056006737,0.007168247,0.004146541,0.10240047,0.025777726,0.066574745,0.054223597,0.012886969,0.06060561,0.04659007,0.26827285,0.085905,0.04541427,0.15098688,0.08107254,0.008151452,0.16120774,0.119797096,0.1921877,0.06727566,0.029922428,0.03851301,0.16636863,0.012525697,0.14555797,0.023673644,0.0746808,0.045045316,0.09479403,0.08394445,0.03224077,0.017866436,0.015759304,0.10658134,0.14076559,0.04164196,0.15398322,0.22554393,0.17637713,0.035576124,0.2043436,0.028985474,0.08580957,0.12586771,0.013919607,0.013385404,0.07005075,0.14329956,0.1868595,0.07965031,0.1845085,0.06867439,0.055505402,0.010621933,0.25491327,0.23473781,0.0012111559,0.050984174,0.026465356,0.039672676,0.14717484,0.18083814,0.23154259,0.13742968,0.03716981,0.019887906,0.0053111147,0.008247582,0.098056816,0.07285468,0.042765845,0.11901391,0.09585707,0.14985804,0.07213382,0.13232197,0.17266242,0.13943797,0.033865046,0.09281618,0.01291378,0.0054512895,0.120487586,0.05400765,0.080458485,0.05085715,0.03356617,0.13606077,0.19417854,0.119337164,0.050777044,0.010936302,0.21871573,0.04529864,0.10136121,0.10806098,0.06301625,0.27046987,0.06055343,0.06983057,0.15638217,0.20220299,0.16568212,0.10889866,0.015928816,0.16528438,0.043945227,0.0055574626,0.18997633,0.05059149,0.067607366,0.012740465,0.22791761,0.16678554
