filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Person14,0.011843537,0.012319709,0.038921364,0.00071699126,0.002813253,0.004146005,0.0019647789,0.0016443297,0.0011851043,0.042963,0.08419532,0.17800781,0.0039762845,0.033263594,0.0109827025,0.010328679,0.13402672,0.0005115218,0.002019813,0.077581815,0.0016555844,0.16313739,0.0008679126,0.008709223,0.06988556,0.098738916,0.0021110252,0.0065055885,0.0052668317,0.123230375,0.039060824,0.0096257655,0.012848657,0.009617633,0.04699888,0.002493683,0.016539212,0.15295544,0.014716384,0.023403125,0.027583597,0.0070265993,0.0009909668,0.022131603,0.11078914,0.013755422,0.03828532,0.023434376,0.04092025,0.0,0.015885264,0.04236923,0.022075322,0.023917986,0.0050164373,0.047164615,0.043878656,0.02535944,0.0006964519,0.04959469,0.0010221875,0.010244679,0.0072442554,0.043637272,0.010047993,0.00017789981,0.006007823,0.07430867,0.012855535,0.017172853,0.093139194,0.029109327,0.049867973,0.096518315,0.022956261,0.0022048692,0.0064113033,0.0671824,0.05098436,0.012687951,0.018017503,0.10793616,0.031548012,0.013066869,0.0069999495,0.009175308,0.005626635,0.028366461,0.015152164,0.0020605375,0.040371995,0.06744771,0.041741237,0.004411311,0.10941429,0.0005589564,0.011586419,0.052066058,0.01938862,0.012048248,0.0042385324,0.00719169,0.018361438,0.0059653474,0.055581108,0.105126575,0.018259443,0.0034528403,0.009149368,0.006695272,0.05256956,0.06986325,0.081106074,0.005528684,0.097478926,0.018469691,0.06261559,0.007206819,0.014825729,0.0398518,0.08959573,0.0065185856,0.10375626,0.006007844,0.018069135,0.0010252747,0.012040606,0.01905185
Person21,0.04655658,0.040829375,0.0727409,0.0137130255,0.004446162,0.028509686,0.013794037,0.015141061,0.0055996,0.07810777,0.055941876,0.13912258,0.018520173,0.05669553,0.014657493,0.0062998384,0.104533955,0.02204521,0.0060258806,0.08734198,0.00687791,0.14239714,0.0015822212,0.031199858,0.13852692,0.10877995,0.016889215,0.043176908,0.010924423,0.09334681,0.05924941,0.036887217,0.051050004,0.03224469,0.050564617,0.042331588,0.06247123,0.13000262,0.04903783,0.012624936,0.06713197,0.0072183483,0.009001262,0.053293314,0.13433443,0.04022479,0.049342692,0.06669831,0.06919892,0.0007201061,0.05290703,0.06379571,0.069930986,0.031132717,0.037513632,0.053189345,0.05791241,0.056582883,0.0041284133,0.0639487,0.007581114,0.04011651,0.026572734,0.060714196,0.052384935,0.0028738785,0.03164954,0.08182694,0.054903004,0.07148338,0.066391304,0.05279242,0.07110606,0.1175303,0.03752287,0.027755586,0.045709584,0.115707755,0.05207232,0.022162797,0.035539825,0.086287715,0.07972219,0.027487332,0.01065885,0.03070695,0.020577747,0.052726895,0.060698815,0.028512724,0.07566373,0.08738826,0.066236734,0.02690921,0.10950969,0.0031221064,0.025214335,0.06989867,0.026831606,0.02649882,0.016816713,0.03714548,0.06704902,0.02645466,0.09355328,0.08429441,0.07058331,0.014949064,0.044647057,0.03287177,0.0685431,0.16090964,0.10196518,0.01981947,0.11980564,0.03898139,0.10693251,0.020282462,0.008483161,0.06611695,0.08821021,0.0053834924,0.12984255,0.018498214,0.071420915,0.0023378967,0.06005069,0.05721247
Person39,0.055229913,0.05630014,0.092160694,0.024275232,0.005467584,0.050341044,0.027457844,0.016489876,0.012747084,0.0770847,0.056562897,0.17517906,0.027026711,0.083395,0.015744416,0.0013617963,0.11980198,0.04490471,0.0063445917,0.0921161,0.014333938,0.18384446,0.002291612,0.03194747,0.16177258,0.10107831,0.022824693,0.065202214,0.022391662,0.09634713,0.08414193,0.053194232,0.069861054,0.050300296,0.067483395,0.0633622,0.066285275,0.14277841,0.06358834,0.0100001795,0.06420525,0.012753951,0.022058243,0.09166423,0.16686715,0.04618579,0.080322325,0.078466974,0.077090435,0.0048599145,0.077522025,0.081938975,0.08879949,0.032568634,0.057615664,0.086902946,0.07381363,0.09133369,0.0070942966,0.09991042,0.0119846845,0.053840276,0.045186885,0.06571447,0.0777022,0.021435259,0.04084036,0.098628886,0.07725198,0.08720287,0.07948256,0.04578972,0.072040215,0.14416009,0.057744987,0.054248627,0.06889749,0.1383158,0.058389217,0.02639992,0.04557898,0.10258142,0.067263015,0.024784617,0.01338719,0.047956616,0.03495543,0.052594904,0.07351313,0.05157114,0.10396012,0.13022555,0.09326841,0.04310919,0.15125388,0.0106981285,0.046201207,0.085154094,0.058331467,0.02983049,0.025132988,0.054065462,0.06283513,0.0509822,0.13757835,0.12300277,0.104628734,0.020132368,0.05285721,0.04729952,0.0981765,0.16941251,0.1401028,0.034424126,0.11951494,0.06325267,0.12517193,0.026447168,0.00513441,0.07705279,0.08183523,0.00082403416,0.14260893,0.017574616,0.0745026,0.0036297766,0.083266355,0.0662127
Person18_14,0.015401642,0.021922283,0.05789209,0.011541124,0.008838449,0.014498569,0.0057152444,0.0010232456,0.008724267,0.034044567,0.084383845,0.20667066,0.00034863024,0.052682858,0.0056624277,0.0005255246,0.15433753,0.008321876,0.0013444085,0.09419272,0.011600782,0.2231438,0.0017797265,0.009773534,0.06395986,0.10502613,0.0014454818,0.024805892,0.012054849,0.1378025,0.06083669,0.018971551,0.016116505,0.01016016,0.07076939,0.02768579,0.014473296,0.19448732,0.022338709,0.018547688,0.025516627,0.0055770343,0.0022226365,0.039346438,0.14643759,0.007113522,0.05523159,0.028742777,0.049729574,0.00027445002,0.032008994,0.052686732,0.031037962,0.020078754,0.014797248,0.07734892,0.05311568,0.051820002,0.0036078778,0.080462866,0.0015586321,0.01479456,0.014494857,0.04738907,0.017970975,0.022231493,0.012688734,0.11485497,0.02042849,0.023786498,0.112854496,0.024682213,0.06515872,0.13361648,0.03203722,0.008822779,0.011531994,0.0812985,0.057882175,0.014658377,0.019329509,0.12083627,0.03240401,0.0042132465,0.009014788,0.013633792,0.020060573,0.027382178,0.017265497,0.020044034,0.056446206,0.0905341,0.04644342,0.014256632,0.16338779,0.017899865,0.021734735,0.055673797,0.044362377,0.01720799,0.0027147057,0.016168788,0.0067588417,0.012264153,0.097246684,0.15862997,0.037176404,0.0011811029,0.008663345,0.0046558296,0.0786347,0.094505705,0.11574676,0.011814026,0.09613961,0.04005414,0.07270397,0.008447389,0.011892528,0.05475631,0.09767517,0.00024938455,0.11563613,0.004553786,0.023536095,0.0005630892,0.022898145,0.016352167
Person48,0.033576522,0.045072645,0.0774637,0.029825695,0.019215936,0.04687729,0.020532675,0.01880494,0.0178346,0.029313529,0.06033031,0.18426386,0.02334539,0.06821134,0.009822083,0.00019616634,0.1128136,0.03794648,0.009087496,0.0717906,0.022086155,0.168035,0.014753598,0.013689755,0.11824609,0.09085758,0.009067066,0.05405301,0.040691942,0.09799307,0.08930621,0.050590713,0.04657357,0.03409936,0.07428492,0.02771608,0.04288432,0.1290144,0.045467597,0.01683265,0.020692067,0.0055906354,0.04436943,0.07652372,0.12336801,0.021389347,0.067777574,0.045393754,0.06455149,0.012396924,0.06298754,0.086789474,0.063755035,0.028258422,0.054516975,0.06784207,0.072209425,0.07471723,0.005550112,0.08221935,0.021163609,0.036813345,0.059199017,0.0605433,0.054031506,0.03588651,0.016881583,0.08064219,0.08166805,0.07182033,0.079534575,0.025832877,0.048037693,0.11098152,0.062840156,0.07457657,0.062373284,0.099350505,0.053509038,0.0155204665,0.020791411,0.09735926,0.03090443,0.01122374,0.017707167,0.03942767,0.046660103,0.05601111,0.031480648,0.051922776,0.09748614,0.13433284,0.07000119,0.033477426,0.13231955,0.00912785,0.05489826,0.0710921,0.07530741,0.021606661,0.016943796,0.044265144,0.029685793,0.055953253,0.101651296,0.13186331,0.071325004,0.0097474465,0.027411383,0.032655988,0.07989796,0.1107294,0.11195323,0.031443574,0.11010465,0.09211289,0.0863122,0.026248684,0.01027648,0.08589015,0.06967621,7.605855e-05,0.13655141,0.010289246,0.03751518,0.0036284607,0.061731968,0.034980293
Person28,0.044853516,0.043502033,0.07239997,0.014764823,0.0039765458,0.03236291,0.014224946,0.018117178,0.005126296,0.06912149,0.057536967,0.147118,0.027557865,0.057716,0.010683085,0.0049968627,0.105309516,0.02256257,0.0053280843,0.082090065,0.006965773,0.13908795,0.003971052,0.027647125,0.13206145,0.105741926,0.019427031,0.043011036,0.014222236,0.0910087,0.059590288,0.040545747,0.044627734,0.037267257,0.05042635,0.03739471,0.06131704,0.12726408,0.043913994,0.013482961,0.05763993,0.008258916,0.018817492,0.05320511,0.13143675,0.03961423,0.052859742,0.06268117,0.065202184,0.0036218865,0.056258664,0.059721634,0.06642579,0.03100923,0.038575422,0.05499209,0.061329853,0.059203077,0.0036166525,0.063448176,0.012902863,0.03723683,0.02777211,0.06410822,0.053537328,0.0041839667,0.025548192,0.07995637,0.06174927,0.0724262,0.06497039,0.049681786,0.062579155,0.1108357,0.039180625,0.030456942,0.047761712,0.10294005,0.05194899,0.022317983,0.02965085,0.0890367,0.07159589,0.02491643,0.010296158,0.027798776,0.020454843,0.060389526,0.053765412,0.02378804,0.07852214,0.09244236,0.06765153,0.02624837,0.10893508,0.0026120325,0.027558772,0.06764731,0.031432465,0.025332704,0.0188686,0.038834173,0.066084996,0.031236121,0.08658254,0.08860993,0.06455603,0.015911596,0.04334485,0.03581627,0.062406737,0.15074845,0.09355743,0.01975444,0.11933919,0.038654853,0.09861133,0.019778611,0.008392414,0.068284765,0.08274355,0.00579403,0.12957177,0.017989647,0.06433782,0.0024224925,0.05810954,0.0561547
Person34,0.058641963,0.030028941,0.06613476,0.0034188242,0.008471605,0.03640562,0.033005245,0.02525777,0.012316807,0.10345008,0.038163934,0.09645663,0.0169104,0.061873086,0.12817146,0.013257892,0.08048943,0.030603891,0.024304938,0.07795268,0.009730549,0.101384506,0.0005281202,0.022264212,0.21413375,0.07368921,0.028392578,0.057440657,0.003901697,0.06806627,0.06142909,0.047387637,0.10625453,0.033069484,0.04530361,0.007955245,0.056044687,0.07512595,0.06564905,0.011252366,0.05965681,0.055140395,0.008021772,0.087113544,0.079366915,0.09413622,0.054206457,0.059803877,0.08448463,0.0,0.05330629,0.075223684,0.087029085,0.036604468,0.06135352,0.036096495,0.067621,0.03597964,0.0058583226,0.075060666,0.0054127434,0.05564233,0.05668122,0.039373413,0.08167942,0.0014970248,0.055392653,0.029515522,0.07817086,0.07642461,0.045589916,0.035111047,0.05111019,0.072800234,0.05386282,0.055429224,0.069449395,0.14993468,0.045785397,0.010034739,0.050678108,0.06676624,0.049890805,0.034267575,0.014352484,0.09586136,0.0131170275,0.0452667,0.06904538,0.03887758,0.0851709,0.12391489,0.081293024,0.02850118,0.071958564,0.0014514502,0.07030209,0.109405704,0.025985237,0.025030587,0.040576864,0.031547766,0.08720884,0.07327882,0.07780613,0.040596563,0.15418525,0.046062794,0.050126582,0.057350695,0.06452732,0.12687904,0.10002162,0.052971847,0.11057694,0.061429456,0.13334732,0.03605974,0.009311164,0.057930328,0.077002764,0.00018927033,0.138758,0.027479054,0.040854603,0.00927409,0.079422094,0.14226517
Person12,0.034020033,0.024284374,0.06092061,0.007916637,0.0034621002,0.020761754,0.01155565,0.006530494,0.004523082,0.07141185,0.06527593,0.15980583,0.013396813,0.056337494,0.012453083,0.0069893976,0.11820626,0.013710274,0.0038108772,0.085890174,0.0048750765,0.16367695,0.0010628087,0.021166127,0.12233279,0.10439937,0.0128513165,0.034024514,0.011957769,0.10240423,0.055862907,0.030969882,0.03905967,0.02741764,0.055060975,0.029801492,0.045141935,0.13919166,0.037199944,0.01416216,0.05399775,0.011599196,0.0077923913,0.05237418,0.14132512,0.034299403,0.054938722,0.05508127,0.056389134,7.228403e-06,0.04403448,0.05477742,0.05581167,0.031212665,0.025040075,0.060115974,0.05736534,0.054913614,0.0028697622,0.07005538,0.005589068,0.030204339,0.020809634,0.053273745,0.043443102,0.0050413827,0.02671158,0.08179902,0.042005554,0.051965896,0.07770957,0.04321715,0.06476402,0.11532447,0.031730417,0.02340268,0.03126755,0.1008553,0.054616254,0.017030658,0.037193548,0.09938846,0.056797694,0.018740017,0.008446431,0.02631342,0.015482865,0.037168827,0.05026525,0.020601489,0.06643406,0.089880235,0.06980658,0.022283351,0.120836444,0.0030510947,0.02328303,0.06966214,0.029927162,0.020966934,0.015647123,0.026986964,0.042232383,0.0246626,0.09138674,0.10037259,0.0601248,0.01184534,0.03276256,0.029346868,0.06876459,0.12243426,0.10979912,0.017058063,0.111721426,0.036849916,0.09558812,0.013499158,0.009256258,0.054054487,0.085261695,0.0033297574,0.1209742,0.014161191,0.052885536,0.002139057,0.04497453,0.050794113
Person43,0.07444437,0.028433353,0.06400618,0.0068691764,0.002300121,0.025327712,0.015047393,0.017516175,0.0050994363,0.15501802,0.042897098,0.09878529,0.032274835,0.041243922,0.0479804,0.06305685,0.083487384,0.010565543,0.0058786566,0.09132479,0.004664411,0.10568052,0.0014573041,0.036609408,0.17943941,0.10404538,0.032666754,0.04524747,0.0045675584,0.07262586,0.042388443,0.041992243,0.061162744,0.03569671,0.03569521,0.035052463,0.08690787,0.095839635,0.04826961,0.009545774,0.10515194,0.030007716,0.005701545,0.040996887,0.13247205,0.08603727,0.043582708,0.09151698,0.06932733,0.0,0.06046047,0.056014467,0.08343027,0.038333196,0.027173687,0.047976628,0.054640308,0.047793034,0.0024140603,0.049219374,0.006678413,0.0532191,0.022029756,0.054676883,0.06391097,0.000994583,0.03747292,0.056596957,0.060906045,0.07925153,0.038948175,0.07352976,0.08396375,0.09425063,0.025507849,0.019822262,0.048906416,0.10309556,0.049209412,0.018262587,0.074000984,0.0630647,0.11123621,0.062406443,0.00451683,0.034937304,0.007746074,0.05254478,0.09250483,0.013978364,0.05726509,0.06324441,0.083215356,0.03024161,0.07218593,0.00046373386,0.019133437,0.06877335,0.012436006,0.029498927,0.028899755,0.03552513,0.12043827,0.024672622,0.073936775,0.045278735,0.08453499,0.03399005,0.06637078,0.05634429,0.05019613,0.1628186,0.09266254,0.014371949,0.12612861,0.022434887,0.11405884,0.017920367,0.0052527874,0.046907827,0.08537817,0.03267349,0.12942104,0.03348954,0.081211224,0.0029517692,0.07127241,0.11037138
Person31,0.06833089,0.045057554,0.08471406,0.009627126,0.0012175734,0.06516199,0.04505551,0.03736635,0.015892416,0.07826738,0.035883185,0.14395535,0.043348573,0.08847129,0.04436897,0.0026984394,0.085963406,0.062408663,0.017488632,0.070626184,0.011433418,0.13113202,0.00159552,0.02982656,0.23327956,0.06215587,0.04037477,0.08405485,0.029896904,0.0652442,0.099552885,0.06905277,0.11165408,0.06834309,0.055640325,0.038273755,0.07666668,0.07075666,0.0796702,0.007972217,0.04972343,0.022067467,0.045392323,0.13627452,0.11112419,0.06522485,0.078022376,0.07976111,0.08084524,0.007308652,0.081853084,0.106561504,0.11115386,0.042543042,0.08878685,0.0766004,0.08984181,0.09196655,0.004081339,0.10571679,0.022110133,0.066729814,0.08711257,0.05543486,0.12394653,0.022988714,0.052438024,0.042895168,0.11941087,0.11127728,0.059445426,0.030576508,0.04231288,0.097313635,0.07981866,0.14109859,0.11065469,0.16306892,0.05081492,0.019636573,0.04875811,0.08542254,0.033886824,0.028381305,0.022609746,0.08922253,0.031037733,0.04636344,0.087149836,0.07768037,0.1304337,0.168139,0.12053408,0.05162539,0.10192403,0.004132396,0.08765999,0.11186343,0.07114934,0.026888926,0.044094298,0.06840903,0.08147365,0.09571597,0.11750146,0.06930767,0.16019998,0.036057364,0.06871341,0.08334421,0.09162571,0.13593203,0.13601024,0.057567626,0.119830206,0.10894084,0.14990012,0.043467235,0.004913095,0.07640621,0.058165636,6.657695e-05,0.15352161,0.026542589,0.06603801,0.008999139,0.11559376,0.13119952
